Trial,Arena,Time bin,Distance moved Center-point Total m,Velocity Center-point Mean m/s
Trial     5,Arena 1,0:00:14-0:00:16,4.80479E-05,2.40239E-05
Trial     5,Arena 1,0:00:16-0:00:18,0.00154855,0.000774273
Trial     5,Arena 1,0:00:18-0:00:20,0.00141736,0.000708682
Trial     5,Arena 1,0:00:20-0:00:22,9.97092E-05,4.98546E-05
Trial     5,Arena 1,0:00:22-0:00:24,9.71597E-05,4.85799E-05
Trial     5,Arena 1,0:00:24-0:00:26,6.48272E-05,3.24136E-05
Trial     5,Arena 1,0:00:26-0:00:28,3.36816E-05,1.68408E-05
Trial     5,Arena 1,0:00:28-0:00:30,9.92085E-05,4.96042E-05
Trial     5,Arena 1,0:00:30-0:00:32,0.00349712,0.00174856
Trial     5,Arena 1,0:00:32-0:00:34,0.00243211,0.00121605
Trial     5,Arena 1,0:00:34-0:00:36,0.00685103,0.00342551
Trial     5,Arena 1,0:00:36-0:00:38,0.000391914,0.000195957
Trial     5,Arena 1,0:00:38-0:00:40,0.0034129,0.00170645
Trial     5,Arena 1,0:00:40-0:00:42,0.000167582,8.37909E-05
Trial     5,Arena 1,0:00:42-0:00:44,0.00605756,0.00302878
Trial     5,Arena 1,0:00:44-0:00:46,0.000118507,5.92535E-05
Trial     5,Arena 1,0:00:46-0:00:48,0.00260707,0.00130353
Trial     5,Arena 1,0:00:48-0:00:50,0.00280735,0.00140368
Trial     5,Arena 1,0:00:50-0:00:52,0.00163058,0.000815292
Trial     5,Arena 1,0:00:52-0:00:54,0.0002022,0.0001011
Trial     5,Arena 1,0:00:54-0:00:56,0.00263897,0.00131948
Trial     5,Arena 1,0:00:56-0:00:58,0.0030928,0.0015464
Trial     5,Arena 1,0:00:58-0:01:00,0.00398323,0.00199161
Trial     5,Arena 1,0:01:00-0:01:02,0.000595171,0.000297586
Trial     5,Arena 1,0:01:02-0:01:04,0.00238156,0.00119078
Trial     5,Arena 1,0:01:04-0:01:06,0.00117189,0.000585944
Trial     5,Arena 1,0:01:06-0:01:08,0.00111585,0.000557924
Trial     5,Arena 1,0:01:08-0:01:10,0.00305827,0.00152914
Trial     5,Arena 1,0:01:10-0:01:12,0.00211346,0.00105673
Trial     5,Arena 1,0:01:12-0:01:14,0.00352983,0.00176491
Trial     5,Arena 1,0:01:14-0:01:16,0.0025471,0.00127355
Trial     5,Arena 1,0:01:16-0:01:18,0.00110617,0.000553083
Trial     5,Arena 1,0:01:18-0:01:20,0.00373189,0.00186594
Trial     5,Arena 1,0:01:20-0:01:22,0.0031336,0.0015668
Trial     5,Arena 1,0:01:22-0:01:24,0.00339117,0.00169559
Trial     5,Arena 1,0:01:24-0:01:26,0.00190589,0.000952947
Trial     5,Arena 1,0:01:26-0:01:28,0.00126535,0.000632674
Trial     5,Arena 1,0:01:28-0:01:30,0.00189911,0.000949557
Trial     5,Arena 1,0:01:30-0:01:32,5.31416E-05,2.65708E-05
Trial     5,Arena 1,0:01:32-0:01:34,5.72494E-05,2.86247E-05
Trial     5,Arena 1,0:01:34-0:01:36,9.90892E-05,4.95446E-05
Trial     5,Arena 1,0:01:36-0:01:38,0.00011465,0.000057325
Trial     5,Arena 1,0:01:38-0:01:40,0.000812698,0.000406349
Trial     5,Arena 1,0:01:40-0:01:42,0.000249979,0.00012499
Trial     5,Arena 1,0:01:42-0:01:44,0.00274083,0.00137042
Trial     5,Arena 1,0:01:44-0:01:46,4.94602E-05,2.47301E-05
Trial     5,Arena 1,0:01:46-0:01:48,8.06249E-05,4.03125E-05
Trial     5,Arena 1,0:01:48-0:01:50,0.000111657,5.58283E-05
Trial     5,Arena 1,0:01:50-0:01:52,4.88714E-05,2.44357E-05
Trial     5,Arena 1,0:01:52-0:01:54,3.00159E-05,1.50079E-05
Trial     5,Arena 1,0:01:54-0:01:56,0.000110432,5.52161E-05
Trial     5,Arena 1,0:01:56-0:01:58,0.00273957,0.00136979
Trial     5,Arena 1,0:01:58-0:02:00,0.0015907,0.000795349
Trial     5,Arena 1,0:02:00-0:02:02,0.000302274,0.000604548
Trial     5,Arena 2,0:00:00-0:00:02,8.72733E-05,0.000174547
Trial     5,Arena 2,0:00:02-0:00:04,0.00113697,0.000568485
Trial     5,Arena 2,0:00:04-0:00:06,0.000108036,0.000054018
Trial     5,Arena 2,0:00:06-0:00:08,8.38419E-05,0.000041921
Trial     5,Arena 2,0:00:08-0:00:10,2.89446E-05,1.44723E-05
Trial     5,Arena 2,0:00:10-0:00:12,8.01844E-05,4.00922E-05
Trial     5,Arena 2,0:00:12-0:00:14,0.00005269,0.000026345
Trial     5,Arena 2,0:00:14-0:00:16,4.81951E-05,2.40976E-05
Trial     5,Arena 2,0:00:16-0:00:18,5.63526E-05,2.81763E-05
Trial     5,Arena 2,0:00:18-0:00:20,0.00115733,0.000578665
Trial     5,Arena 2,0:00:20-0:00:22,8.03398E-05,4.01699E-05
Trial     5,Arena 2,0:00:22-0:00:24,0.00201108,0.00100554
Trial     5,Arena 2,0:00:24-0:00:26,0.00238914,0.00119457
Trial     5,Arena 2,0:00:26-0:00:28,0.000215357,0.000107679
Trial     5,Arena 2,0:00:28-0:00:30,0.00219099,0.0010955
Trial     5,Arena 2,0:00:30-0:00:32,0.000183888,0.000091944
Trial     5,Arena 2,0:00:32-0:00:34,7.76187E-05,3.88093E-05
Trial     5,Arena 2,0:00:34-0:00:36,0.00250989,0.00125494
Trial     5,Arena 2,0:00:36-0:00:38,0.00119709,0.000598545
Trial     5,Arena 2,0:00:38-0:00:40,8.39717E-05,4.19859E-05
Trial     5,Arena 2,0:00:40-0:00:42,0.000130141,6.50703E-05
Trial     5,Arena 2,0:00:42-0:00:44,0.00282576,0.00141288
Trial     5,Arena 2,0:00:44-0:00:46,0.000862122,0.000431061
Trial     5,Arena 2,0:00:46-0:00:48,0.00106176,0.000530878
Trial     5,Arena 2,0:00:48-0:00:50,0.000729506,0.000364753
Trial     5,Arena 2,0:00:50-0:00:52,4.77311E-05,2.38656E-05
Trial     5,Arena 2,0:00:52-0:00:54,0.000688698,0.000344349
Trial     5,Arena 2,0:00:54-0:00:56,0.00240217,0.00120108
Trial     5,Arena 2,0:00:56-0:00:58,0.000353028,0.000176514
Trial     5,Arena 2,0:00:58-0:01:00,0.00136699,0.000683495
Trial     5,Arena 2,0:01:00-0:01:02,0.000074106,0.000037053
Trial     5,Arena 2,0:01:02-0:01:04,0.00343352,0.00171676
Trial     5,Arena 2,0:01:04-0:01:06,0.00020101,0.000100505
Trial     5,Arena 2,0:01:06-0:01:08,0.00115943,0.000579717
Trial     5,Arena 2,0:01:08-0:01:10,0.00165,0.000824999
Trial     5,Arena 2,0:01:10-0:01:12,0.00159089,0.000795446
Trial     5,Arena 2,0:01:12-0:01:14,0.00135262,0.00067631
Trial     5,Arena 2,0:01:14-0:01:16,0.00107787,0.000538936
Trial     5,Arena 2,0:01:16-0:01:18,6.18574E-05,3.09287E-05
Trial     5,Arena 2,0:01:18-0:01:20,0.00139238,0.000696189
Trial     5,Arena 2,0:01:20-0:01:22,0.0022142,0.0011071
Trial     5,Arena 2,0:01:22-0:01:24,0.00123011,0.000615055
Trial     5,Arena 2,0:01:24-0:01:26,0.000121168,6.05842E-05
Trial     5,Arena 2,0:01:26-0:01:28,0.00240745,0.00120373
Trial     5,Arena 2,0:01:28-0:01:30,0.00185731,0.000928657
Trial     5,Arena 2,0:01:30-0:01:32,0.000281461,0.00014073
Trial     5,Arena 2,0:01:32-0:01:34,0.00124021,0.000620105
Trial     5,Arena 2,0:01:34-0:01:36,9.18433E-05,4.59216E-05
Trial     5,Arena 2,0:01:36-0:01:38,0.0063243,0.00316215
Trial     5,Arena 2,0:01:38-0:01:40,0.00102844,0.000514218
Trial     5,Arena 2,0:01:40-0:01:42,0.00209331,0.00104666
Trial     5,Arena 2,0:01:42-0:01:44,0.000787233,0.000393616
Trial     5,Arena 2,0:01:44-0:01:46,0.00276546,0.00138273
Trial     5,Arena 2,0:01:46-0:01:48,0.00252463,0.00126232
Trial     5,Arena 2,0:01:48-0:01:50,0.000251103,0.000125552
Trial     5,Arena 2,0:01:50-0:01:52,0.00367587,0.00183794
Trial     5,Arena 2,0:01:52-0:01:54,0.000986399,0.0004932
Trial     5,Arena 2,0:01:54-0:01:56,0.00218945,0.00109472
Trial     5,Arena 2,0:01:56-0:01:58,0.000149277,7.46387E-05
Trial     5,Arena 2,0:01:58-0:02:00,0.00151765,0.000758824
Trial     5,Arena 2,0:02:00-0:02:02,0.000013326,0.000026652
Trial     5,Arena 3,0:00:00-0:00:02,2.08674E-05,4.17348E-05
Trial     5,Arena 3,0:00:02-0:00:04,0.00243777,0.00121889
Trial     5,Arena 3,0:00:04-0:00:06,0.00157006,0.000785032
Trial     5,Arena 3,0:00:06-0:00:08,0.000873027,0.000436513
Trial     5,Arena 3,0:00:08-0:00:10,0.000723852,0.000361926
Trial     5,Arena 3,0:00:10-0:00:12,0.000483518,0.000241759
Trial     5,Arena 3,0:00:12-0:00:14,0.00216619,0.0010831
Trial     5,Arena 3,0:00:14-0:00:16,0.00046688,0.00023344
Trial     5,Arena 3,0:00:16-0:00:18,0.000894316,0.000447158
Trial     5,Arena 3,0:00:18-0:00:20,0.00071746,0.00035873
Trial     5,Arena 3,0:00:20-0:00:22,7.59338E-05,3.79669E-05
Trial     5,Arena 3,0:00:22-0:00:24,0.00230916,0.00115458
Trial     5,Arena 3,0:00:24-0:00:26,0.00173854,0.000869271
Trial     5,Arena 3,0:00:26-0:00:28,0.00250621,0.00125311
Trial     5,Arena 3,0:00:28-0:00:30,0.000822571,0.000411285
Trial     5,Arena 3,0:00:30-0:00:32,0.0010935,0.000546752
Trial     5,Arena 3,0:00:32-0:00:34,0.00121145,0.000605727
Trial     5,Arena 3,0:00:34-0:00:36,0.00160447,0.000802234
Trial     5,Arena 3,0:00:36-0:00:38,0.000556401,0.0002782
Trial     5,Arena 3,0:00:38-0:00:40,0.00168349,0.000841746
Trial     5,Arena 3,0:00:40-0:00:42,0.000148296,7.41478E-05
Trial     5,Arena 3,0:00:42-0:00:44,0.00032914,0.00016457
Trial     5,Arena 3,0:00:44-0:00:46,0.00049246,0.00024623
Trial     5,Arena 3,0:00:46-0:00:48,0.000761724,0.000380862
Trial     5,Arena 3,0:00:48-0:00:50,0.00141192,0.000705961
Trial     5,Arena 3,0:00:50-0:00:52,0.00214334,0.00107167
Trial     5,Arena 3,0:00:52-0:00:54,0.000166335,8.31675E-05
Trial     5,Arena 3,0:00:54-0:00:56,0.0016735,0.00083675
Trial     5,Arena 3,0:00:56-0:00:58,0.000114857,5.74283E-05
Trial     5,Arena 3,0:00:58-0:01:00,0.00157497,0.000787486
Trial     5,Arena 3,0:01:00-0:01:02,0.00116518,0.000582592
Trial     5,Arena 3,0:01:02-0:01:04,0.000494381,0.00024719
Trial     5,Arena 3,0:01:04-0:01:06,0.000321613,0.000160806
Trial     5,Arena 3,0:01:06-0:01:08,0.00234877,0.00117439
Trial     5,Arena 3,0:01:08-0:01:10,0.000109363,5.46813E-05
Trial     5,Arena 3,0:01:10-0:01:12,0.00228973,0.00114487
Trial     5,Arena 3,0:01:12-0:01:14,0.00190819,0.000954096
Trial     5,Arena 3,0:01:14-0:01:16,0.000272375,0.000136188
Trial     5,Arena 3,0:01:16-0:01:18,0.000347905,0.000173953
Trial     5,Arena 3,0:01:18-0:01:20,0.000719431,0.000359716
Trial     5,Arena 3,0:01:20-0:01:22,0.00169565,0.000847825
Trial     5,Arena 3,0:01:22-0:01:24,0.00103166,0.000515831
Trial     5,Arena 3,0:01:24-0:01:26,0.000976176,0.000488088
Trial     5,Arena 3,0:01:26-0:01:28,0.0012868,0.000643399
Trial     5,Arena 3,0:01:28-0:01:30,0.00096195,0.000480975
Trial     5,Arena 3,0:01:30-0:01:32,7.89032E-05,3.94516E-05
Trial     5,Arena 3,0:01:32-0:01:34,0.000838376,0.000419188
Trial     5,Arena 3,0:01:34-0:01:36,0.00188638,0.00094319
Trial     5,Arena 3,0:01:36-0:01:38,0.00168547,0.000842733
Trial     5,Arena 3,0:01:38-0:01:40,0.00250418,0.00125209
Trial     5,Arena 3,0:01:40-0:01:42,0.00194315,0.000971575
Trial     5,Arena 3,0:01:42-0:01:44,0.00280618,0.00140309
Trial     5,Arena 3,0:01:44-0:01:46,0.00040578,0.00020289
Trial     5,Arena 3,0:01:46-0:01:48,0.00180585,0.000902924
Trial     5,Arena 3,0:01:48-0:01:50,0.00231816,0.00115908
Trial     5,Arena 3,0:01:50-0:01:52,0.00280984,0.00140492
Trial     5,Arena 3,0:01:52-0:01:54,0.00279746,0.00139873
Trial     5,Arena 3,0:01:54-0:01:56,0.00145862,0.00072931
Trial     5,Arena 3,0:01:56-0:01:58,0.00244871,0.00122435
Trial     5,Arena 3,0:01:58-0:02:00,0.00211811,0.00105905
Trial     5,Arena 3,0:02:00-0:02:02,0.000702159,0.00140432
Trial     5,Arena 4,0:00:00-0:00:02,0.000103693,0.000207386
Trial     5,Arena 4,0:00:02-0:00:04,0.000154727,7.73637E-05
Trial     5,Arena 4,0:00:04-0:00:06,0.000254328,0.000127164
Trial     5,Arena 4,0:00:06-0:00:08,9.97786E-05,4.98893E-05
Trial     5,Arena 4,0:00:08-0:00:10,0.00012211,6.10552E-05
Trial     5,Arena 4,0:00:10-0:00:12,0.000208004,0.000104002
Trial     5,Arena 4,0:00:12-0:00:14,7.32752E-05,3.66376E-05
Trial     5,Arena 4,0:00:14-0:00:16,0.000173052,8.65259E-05
Trial     5,Arena 4,0:00:16-0:00:18,0.000164985,8.24927E-05
Trial     5,Arena 4,0:00:18-0:00:20,0.000185433,9.27165E-05
Trial     5,Arena 4,0:00:20-0:00:22,0.00021122,0.00010561
Trial     5,Arena 4,0:00:22-0:00:24,0.000155831,7.79156E-05
Trial     5,Arena 4,0:00:24-0:00:26,0.000115615,5.78074E-05
Trial     5,Arena 4,0:00:26-0:00:28,0.000311052,0.000155526
Trial     5,Arena 4,0:00:28-0:00:30,0.000191453,9.57265E-05
Trial     5,Arena 4,0:00:30-0:00:32,0.00184567,0.000922834
Trial     5,Arena 4,0:00:32-0:00:34,0.00151556,0.000757782
Trial     5,Arena 4,0:00:34-0:00:36,0.00420335,0.00210168
Trial     5,Arena 4,0:00:36-0:00:38,0.00133266,0.000666329
Trial     5,Arena 4,0:00:38-0:00:40,0.00209151,0.00104576
Trial     5,Arena 4,0:00:40-0:00:42,0.00258244,0.00129122
Trial     5,Arena 4,0:00:42-0:00:44,0.000919794,0.000459897
Trial     5,Arena 4,0:00:44-0:00:46,0.00140799,0.000703994
Trial     5,Arena 4,0:00:46-0:00:48,0.00182078,0.000910388
Trial     5,Arena 4,0:00:48-0:00:50,0.00223114,0.00111557
Trial     5,Arena 4,0:00:50-0:00:52,0.0018204,0.000910198
Trial     5,Arena 4,0:00:52-0:00:54,0.000845711,0.000422856
Trial     5,Arena 4,0:00:54-0:00:56,0.00188328,0.000941639
Trial     5,Arena 4,0:00:56-0:00:58,7.81363E-05,3.90682E-05
Trial     5,Arena 4,0:00:58-0:01:00,9.42529E-05,4.71264E-05
Trial     5,Arena 4,0:01:00-0:01:02,0.00010957,5.47852E-05
Trial     5,Arena 4,0:01:02-0:01:04,0.000219524,0.000109762
Trial     5,Arena 4,0:01:04-0:01:06,7.56583E-05,3.78292E-05
Trial     5,Arena 4,0:01:06-0:01:08,0.000129841,6.49203E-05
Trial     5,Arena 4,0:01:08-0:01:10,0.000112857,5.64283E-05
Trial     5,Arena 4,0:01:10-0:01:12,0.000100838,5.04192E-05
Trial     5,Arena 4,0:01:12-0:01:14,0.00010841,0.000054205
Trial     5,Arena 4,0:01:14-0:01:16,0.000110285,5.51427E-05
Trial     5,Arena 4,0:01:16-0:01:18,0.000166006,8.30031E-05
Trial     5,Arena 4,0:01:18-0:01:20,0.000141457,7.07284E-05
Trial     5,Arena 4,0:01:20-0:01:22,0.000100732,5.03661E-05
Trial     5,Arena 4,0:01:22-0:01:24,0.000139786,6.98928E-05
Trial     5,Arena 4,0:01:24-0:01:26,0.000182581,9.12905E-05
Trial     5,Arena 4,0:01:26-0:01:28,0.00013904,6.95198E-05
Trial     5,Arena 4,0:01:28-0:01:30,8.97517E-05,4.48758E-05
Trial     5,Arena 4,0:01:30-0:01:32,0.000115,0.0000575
Trial     5,Arena 4,0:01:32-0:01:34,9.31706E-05,4.65853E-05
Trial     5,Arena 4,0:01:34-0:01:36,0.000109958,5.49788E-05
Trial     5,Arena 4,0:01:36-0:01:38,0.000176806,8.84031E-05
Trial     5,Arena 4,0:01:38-0:01:40,0.000157738,7.88689E-05
Trial     5,Arena 4,0:01:40-0:01:42,0.000194525,9.72624E-05
Trial     5,Arena 4,0:01:42-0:01:44,0.000129891,6.49453E-05
Trial     5,Arena 4,0:01:44-0:01:46,8.89967E-05,4.44983E-05
Trial     5,Arena 4,0:01:46-0:01:48,0.000179803,8.99013E-05
Trial     5,Arena 4,0:01:48-0:01:50,0.000100951,5.04755E-05
Trial     5,Arena 4,0:01:50-0:01:52,9.76586E-05,4.88293E-05
Trial     5,Arena 4,0:01:52-0:01:54,5.58778E-05,2.79389E-05
Trial     5,Arena 4,0:01:54-0:01:56,7.41056E-05,3.70528E-05
Trial     5,Arena 4,0:01:56-0:01:58,0.00024836,0.00012418
Trial     5,Arena 4,0:01:58-0:02:00,0.000145242,7.26211E-05
Trial     5,Arena 4,0:02:00-0:02:02,7.60977E-06,1.52195E-05
Trial     5,Arena 5,0:00:00-0:00:02,0.00100224,0.00200448
Trial     5,Arena 5,0:00:02-0:00:04,0.00100826,0.000504129
Trial     5,Arena 5,0:00:04-0:00:06,0.0012748,0.000637398
Trial     5,Arena 5,0:00:06-0:00:08,0.0010277,0.000513851
Trial     5,Arena 5,0:00:08-0:00:10,0.00157795,0.000788974
Trial     5,Arena 5,0:00:10-0:00:12,0.000594867,0.000297433
Trial     5,Arena 5,0:00:12-0:00:14,0.00185564,0.000927819
Trial     5,Arena 5,0:00:14-0:00:16,0.000983228,0.000491614
Trial     5,Arena 5,0:00:16-0:00:18,0.000738727,0.000369364
Trial     5,Arena 5,0:00:18-0:00:20,0.000107763,5.38817E-05
Trial     5,Arena 5,0:00:20-0:00:22,0.00205148,0.00102574
Trial     5,Arena 5,0:00:22-0:00:24,0.00202071,0.00101036
Trial     5,Arena 5,0:00:24-0:00:26,0.000421799,0.0002109
Trial     5,Arena 5,0:00:26-0:00:28,0.000138149,6.90745E-05
Trial     5,Arena 5,0:00:28-0:00:30,0.00135113,0.000675567
Trial     5,Arena 5,0:00:30-0:00:32,0.00104976,0.000524879
Trial     5,Arena 5,0:00:32-0:00:34,0.00211888,0.00105944
Trial     5,Arena 5,0:00:34-0:00:36,0.00171445,0.000857225
Trial     5,Arena 5,0:00:36-0:00:38,0.00142734,0.00071367
Trial     5,Arena 5,0:00:38-0:00:40,0.001446,0.000723002
Trial     5,Arena 5,0:00:40-0:00:42,0.000547955,0.000273978
Trial     5,Arena 5,0:00:42-0:00:44,0.00175554,0.000877768
Trial     5,Arena 5,0:00:44-0:00:46,0.00059366,0.00029683
Trial     5,Arena 5,0:00:46-0:00:48,0.00230532,0.00115266
Trial     5,Arena 5,0:00:48-0:00:50,0.000557668,0.000278834
Trial     5,Arena 5,0:00:50-0:00:52,0.000753178,0.000376589
Trial     5,Arena 5,0:00:52-0:00:54,0.000769725,0.000384862
Trial     5,Arena 5,0:00:54-0:00:56,0.00110029,0.000550147
Trial     5,Arena 5,0:00:56-0:00:58,0.000751399,0.0003757
Trial     5,Arena 5,0:00:58-0:01:00,0.00129536,0.000647678
Trial     5,Arena 5,0:01:00-0:01:02,0.0013092,0.000654599
Trial     5,Arena 5,0:01:02-0:01:04,0.00133773,0.000668865
Trial     5,Arena 5,0:01:04-0:01:06,0.00137028,0.000685142
Trial     5,Arena 5,0:01:06-0:01:08,0.00534555,0.00267278
Trial     5,Arena 5,0:01:08-0:01:10,0.00250302,0.00125151
Trial     5,Arena 5,0:01:10-0:01:12,0.00208015,0.00104007
Trial     5,Arena 5,0:01:12-0:01:14,0.002151,0.0010755
Trial     5,Arena 5,0:01:14-0:01:16,0.00122822,0.000614112
Trial     5,Arena 5,0:01:16-0:01:18,0.000083432,0.000041716
Trial     5,Arena 5,0:01:18-0:01:20,0.00211173,0.00105587
Trial     5,Arena 5,0:01:20-0:01:22,0.0021148,0.0010574
Trial     5,Arena 5,0:01:22-0:01:24,0.00154413,0.000772064
Trial     5,Arena 5,0:01:24-0:01:26,0.00201045,0.00100523
Trial     5,Arena 5,0:01:26-0:01:28,0.00157523,0.000787616
Trial     5,Arena 5,0:01:28-0:01:30,0.000382092,0.000191046
Trial     5,Arena 5,0:01:30-0:01:32,0.00146026,0.00073013
Trial     5,Arena 5,0:01:32-0:01:34,0.000120633,6.03166E-05
Trial     5,Arena 5,0:01:34-0:01:36,0.000611647,0.000305824
Trial     5,Arena 5,0:01:36-0:01:38,0.00258455,0.00129228
Trial     5,Arena 5,0:01:38-0:01:40,0.000676939,0.000338469
Trial     5,Arena 5,0:01:40-0:01:42,0.0030583,0.00152915
Trial     5,Arena 5,0:01:42-0:01:44,0.00222074,0.00111037
Trial     5,Arena 5,0:01:44-0:01:46,0.00189781,0.000948906
Trial     5,Arena 5,0:01:46-0:01:48,0.00194271,0.000971354
Trial     5,Arena 5,0:01:48-0:01:50,0.00192591,0.000962956
Trial     5,Arena 5,0:01:50-0:01:52,0.00175034,0.000875168
Trial     5,Arena 5,0:01:52-0:01:54,0.00124278,0.000621388
Trial     5,Arena 5,0:01:54-0:01:56,0.00289816,0.00144908
Trial     5,Arena 5,0:01:56-0:01:58,0.00318035,0.00159017
Trial     5,Arena 5,0:01:58-0:02:00,0.00166451,0.000832253
Trial     5,Arena 5,0:02:00-0:02:02,0.00110043,0.00220086
Trial     5,Arena 6,0:00:00-0:00:02,1.63811E-05,3.27622E-05
Trial     5,Arena 6,0:00:02-0:00:04,0.000087106,0.000043553
Trial     5,Arena 6,0:00:04-0:00:06,9.46032E-05,4.73016E-05
Trial     5,Arena 6,0:00:06-0:00:08,5.51727E-05,2.75863E-05
Trial     5,Arena 6,0:00:08-0:00:10,7.60843E-05,3.80422E-05
Trial     5,Arena 6,0:00:10-0:00:12,0.000042301,2.11505E-05
Trial     5,Arena 6,0:00:12-0:00:14,0.000102371,5.11856E-05
Trial     5,Arena 6,0:00:14-0:00:16,7.75228E-05,3.87614E-05
Trial     5,Arena 6,0:00:16-0:00:18,9.79959E-05,0.000048998
Trial     5,Arena 6,0:00:18-0:00:20,9.03932E-05,4.51966E-05
Trial     5,Arena 6,0:00:20-0:00:22,0.000230116,0.000115058
Trial     5,Arena 6,0:00:22-0:00:24,0.000107152,5.35759E-05
Trial     5,Arena 6,0:00:24-0:00:26,0.000779073,0.000389537
Trial     5,Arena 6,0:00:26-0:00:28,4.05979E-05,2.02989E-05
Trial     5,Arena 6,0:00:28-0:00:30,0.000738428,0.000369214
Trial     5,Arena 6,0:00:30-0:00:32,0.000105427,5.27136E-05
Trial     5,Arena 6,0:00:32-0:00:34,0.00283802,0.00141901
Trial     5,Arena 6,0:00:34-0:00:36,0.00245226,0.00122613
Trial     5,Arena 6,0:00:36-0:00:38,0.000120587,6.02934E-05
Trial     5,Arena 6,0:00:38-0:00:40,0.00070486,0.00035243
Trial     5,Arena 6,0:00:40-0:00:42,5.48618E-05,2.74309E-05
Trial     5,Arena 6,0:00:42-0:00:44,0.00270789,0.00135395
Trial     5,Arena 6,0:00:44-0:00:46,0.000433034,0.000216517
Trial     5,Arena 6,0:00:46-0:00:48,0.00222829,0.00111414
Trial     5,Arena 6,0:00:48-0:00:50,7.02337E-05,3.51169E-05
Trial     5,Arena 6,0:00:50-0:00:52,0.00565576,0.00282788
Trial     5,Arena 6,0:00:52-0:00:54,0.00262788,0.00131394
Trial     5,Arena 6,0:00:54-0:00:56,0.00431915,0.00215957
Trial     5,Arena 6,0:00:56-0:00:58,0.000916584,0.000458292
Trial     5,Arena 6,0:00:58-0:01:00,0.000216131,0.000108066
Trial     5,Arena 6,0:01:00-0:01:02,0.000493621,0.00024681
Trial     5,Arena 6,0:01:02-0:01:04,0.00172886,0.000864429
Trial     5,Arena 6,0:01:04-0:01:06,0.00131003,0.000655017
Trial     5,Arena 6,0:01:06-0:01:08,0.00113383,0.000566915
Trial     5,Arena 6,0:01:08-0:01:10,0.00289014,0.00144507
Trial     5,Arena 6,0:01:10-0:01:12,0.00302632,0.00151316
Trial     5,Arena 6,0:01:12-0:01:14,0.00190936,0.000954678
Trial     5,Arena 6,0:01:14-0:01:16,0.00172916,0.000864582
Trial     5,Arena 6,0:01:16-0:01:18,0.000773109,0.000386554
Trial     5,Arena 6,0:01:18-0:01:20,0.00102586,0.000512929
Trial     5,Arena 6,0:01:20-0:01:22,0.000110344,5.51722E-05
Trial     5,Arena 6,0:01:22-0:01:24,0.00412721,0.00206361
Trial     5,Arena 6,0:01:24-0:01:26,0.00296378,0.00148189
Trial     5,Arena 6,0:01:26-0:01:28,0.00396047,0.00198024
Trial     5,Arena 6,0:01:28-0:01:30,0.00020406,0.00010203
Trial     5,Arena 6,0:01:30-0:01:32,0.002855,0.0014275
Trial     5,Arena 6,0:01:32-0:01:34,0.00160275,0.000801377
Trial     5,Arena 6,0:01:34-0:01:36,0.00100294,0.000501471
Trial     5,Arena 6,0:01:36-0:01:38,0.000806841,0.000403421
Trial     5,Arena 6,0:01:38-0:01:40,8.76327E-05,4.38164E-05
Trial     5,Arena 6,0:01:40-0:01:42,5.52751E-05,2.76376E-05
Trial     5,Arena 6,0:01:42-0:01:44,0.00256515,0.00128257
Trial     5,Arena 6,0:01:44-0:01:46,0.00357451,0.00178726
Trial     5,Arena 6,0:01:46-0:01:48,0.00157695,0.000788477
Trial     5,Arena 6,0:01:48-0:01:50,0.000109575,5.47875E-05
Trial     5,Arena 6,0:01:50-0:01:52,7.41255E-05,3.70627E-05
Trial     5,Arena 6,0:01:52-0:01:54,0.00105893,0.000529463
Trial     5,Arena 6,0:01:54-0:01:56,0.000494008,0.000247004
Trial     5,Arena 6,0:01:56-0:01:58,0.000141457,7.07284E-05
Trial     5,Arena 6,0:01:58-0:02:00,0.000144663,7.23313E-05
Trial     5,Arena 6,0:02:00-0:02:02,0.000317061,0.000634121
Trial     5,Arena 7,0:00:00-0:00:02,0.000027823,5.56459E-05
Trial     5,Arena 7,0:00:02-0:00:04,0.00064652,0.00032326
Trial     5,Arena 7,0:00:04-0:00:06,0.00141326,0.000706628
Trial     5,Arena 7,0:00:06-0:00:08,0.000106725,5.33624E-05
Trial     5,Arena 7,0:00:08-0:00:10,0.000143329,7.16644E-05
Trial     5,Arena 7,0:00:10-0:00:12,0.000118054,5.90272E-05
Trial     5,Arena 7,0:00:12-0:00:14,8.11432E-05,4.05716E-05
Trial     5,Arena 7,0:00:14-0:00:16,5.46195E-05,2.73097E-05
Trial     5,Arena 7,0:00:16-0:00:18,0.00010989,5.49448E-05
Trial     5,Arena 7,0:00:18-0:00:20,6.73299E-05,3.36649E-05
Trial     5,Arena 7,0:00:20-0:00:22,0.000127618,6.38091E-05
Trial     5,Arena 7,0:00:22-0:00:24,0.000136145,6.80725E-05
Trial     5,Arena 7,0:00:24-0:00:26,8.72928E-05,4.36464E-05
Trial     5,Arena 7,0:00:26-0:00:28,0.000104125,5.20627E-05
Trial     5,Arena 7,0:00:28-0:00:30,0.000114683,5.73416E-05
Trial     5,Arena 7,0:00:30-0:00:32,0.00444535,0.00222268
Trial     5,Arena 7,0:00:32-0:00:34,0.00120893,0.000604467
Trial     5,Arena 7,0:00:34-0:00:36,0.0030901,0.00154505
Trial     5,Arena 7,0:00:36-0:00:38,0.00116218,0.000581089
